Course 1,Course 2,Take C1 Only,Take C1 Only Passed,Take Both,Take Both Passed C1,R(C1 only),R(Both),Toxic Or Synergistic
MA  109,JPN 101,13547,9766,38,20,0.720897616,0.526315789,0.194581826
EE  280,A&S 100,1978,1492,50,28,0.75429727,0.56,0.19429727
CHE 107,MA  110,14420,9952,133,66,0.690152566,0.496240602,0.193911964
BIO 208,PHI 120,6845,6076,134,93,0.887655223,0.694029851,0.193625372
BIO 148,MKT 300,10050,7731,33,19,0.769253731,0.575757576,0.193496156
GEO 172,MA  108R,1511,1181,68,40,0.781601588,0.588235294,0.193366294
MGT 301,MA  111,14278,12905,38,27,0.903838073,0.710526316,0.193311757
FIN 300,AEC 317,5467,4961,56,40,0.907444668,0.714285714,0.193158954
CS  221,BAE 102,1120,951,32,21,0.849107143,0.65625,0.192857143
MA  109,KHP 240,18734,12973,74,37,0.692484253,0.5,0.192484253
ANA 209,MA  109,7222,5063,228,116,0.70105234,0.50877193,0.19228041
CHE 111,PLS 104,17219,12698,44,24,0.737441199,0.545454545,0.191986653
MA  113,UK  110,8213,5325,46,21,0.648362352,0.456521739,0.191840613
GEO 160,MA  108R,4813,4076,148,97,0.846873052,0.655405405,0.191467647
BAE 103,MA  113,339,299,55,38,0.8820059,0.690909091,0.191096809
MA  322,GER 101,4227,3294,34,20,0.779276082,0.588235294,0.191040788
MA  213,EE  380,6788,5162,72,41,0.760459635,0.569444444,0.19101519
CHE 113,WRD 203,7376,6375,49,33,0.864289588,0.673469388,0.1908202
MA  193,WRD 203,6411,4703,35,19,0.733582904,0.542857143,0.190725762
CHE 111,PHI 120,17442,12896,82,45,0.739364752,0.548780488,0.190584264
BIO 150,MA  193,2641,1949,42,23,0.737978039,0.547619048,0.190358991
PHI 120,MUS 300,10874,8546,47,28,0.785911348,0.595744681,0.190166667
PHY 232,CS  405G,5446,4549,31,20,0.835291957,0.64516129,0.190130667
CHE 105,NFS 241,11018,7549,105,52,0.68515157,0.495238095,0.189913475
FOR 219,FOR 250,73,66,168,120,0.904109589,0.714285714,0.189823875
PSY 312,STA 210,2980,2609,35,24,0.875503356,0.685714286,0.18978907
AN  300,AEC 324,5803,5259,60,43,0.906255385,0.716666667,0.189588718
PSY 100,A-S 130,19396,15992,63,40,0.824499897,0.634920635,0.189579262
MUS 100,EPE 174,12721,11694,100,73,0.919267353,0.73,0.189267353
BIO 325,PSY 100,2377,2095,39,27,0.881363063,0.692307692,0.18905537
ANA 209,EPE 301,6798,4684,36,18,0.689026184,0.5,0.189026184
GEO 222,A&S 100,1122,843,32,18,0.751336898,0.5625,0.188836898
MA  123,CS  115,19008,13592,38,20,0.71506734,0.526315789,0.188751551
SOC 101,PHI 343,18721,16182,37,25,0.864376903,0.675675676,0.188701227
BIO 208,ANA 109,3196,2922,113,82,0.914267835,0.725663717,0.188604118
CHE 107,KHP 445,14872,10240,52,26,0.688542227,0.5,0.188542227
MA  109,DHN 241,8948,6270,41,21,0.700715244,0.512195122,0.188520122
CS  215,MA  112,1933,1477,33,19,0.764097258,0.575757576,0.188339682
AFS 211,AFS 111,231,225,56,44,0.974025974,0.785714286,0.188311688
PS  101,A&S 100,8227,6728,243,153,0.817795065,0.62962963,0.188165435
ACC 201,MA  109,14528,9304,440,199,0.640418502,0.452272727,0.188145775
HIS 105,UK  090,1834,1512,33,21,0.824427481,0.636363636,0.188063845
ECO 202,PLS 104,14037,11307,68,42,0.805513999,0.617647059,0.18786694
CHE 107,PHI 120,14948,10281,50,25,0.687784319,0.5,0.187784319
A&S 300,UK  101,1576,1295,41,26,0.821700508,0.634146341,0.187554166
MUS 173,MUS 203,570,493,31,21,0.864912281,0.677419355,0.187492926
BIO 150,ASC 205,2634,1945,49,27,0.738420653,0.551020408,0.187400245
MA  111,UK  130,3385,2991,56,39,0.883604136,0.696428571,0.187175564
MGT 301,HMT 359,6742,6046,31,22,0.896766538,0.709677419,0.187089119
CS  221,UK  101,2478,2115,45,30,0.853510896,0.666666667,0.186844229
ECO 391,AEC 324,9700,8907,108,79,0.918247423,0.731481481,0.186765941
ACC 201,MAT 340,6033,3835,49,22,0.635670479,0.448979592,0.186690887
FIN 300,AEC 311,4963,4505,61,44,0.907717107,0.721311475,0.186405631
GEN 100,UK  120,1451,1341,42,31,0.924190214,0.738095238,0.186094976
WRD 110,CHI 101,14847,13278,48,34,0.894322085,0.708333333,0.185988752
ICT 200,PHI 120,1658,1500,32,23,0.904704463,0.71875,0.185954463
CHE 111,JPN 101,13429,10118,37,21,0.753444039,0.567567568,0.185876471
GER 102,A&S 100,1310,1173,31,22,0.895419847,0.709677419,0.185742428
MA  193,BAE 103,2226,1526,44,22,0.685534591,0.5,0.185534591
ME  151,CIS 110,1535,1227,57,35,0.799348534,0.614035088,0.185313446
MA  109,MUS 171,15302,10818,69,36,0.70696641,0.52173913,0.185227279
ACC 201,MAT 350,4325,2754,31,14,0.636763006,0.451612903,0.185150103
MA  108R,A&S 100,1690,944,83,31,0.558579882,0.373493976,0.185085906
PHY 232,EGR 102,1511,1271,32,21,0.841164792,0.65625,0.184914792
AN  300,ACC 202,6399,5753,91,65,0.899046726,0.714285714,0.184761012
ACC 201,A&S 100,11861,7591,123,56,0.639996628,0.455284553,0.184712075
MA  214,GEO 160,5429,3998,58,32,0.736415546,0.551724138,0.184691408
MA  123,EPE 174,14181,10201,101,54,0.719342783,0.534653465,0.184689317
STA 291,HIS 105,10065,8174,51,32,0.812121212,0.62745098,0.184670232
GEO 162,UK  090,1473,1282,35,24,0.870332654,0.685714286,0.184618369
CME 330,MNG 332,578,548,55,42,0.948096886,0.763636364,0.184460522
CHE 111,KHP 445,17422,12892,36,20,0.739983928,0.555555556,0.184428373
CHE 105,BIO 199,22837,15891,43,22,0.695844463,0.511627907,0.184216556
ACC 201,GEN 100,12924,8317,37,17,0.643531414,0.459459459,0.184071955
CHE 105,GLY 110,11198,7660,40,20,0.684050723,0.5,0.184050723
ECO 201,MA  108R,8528,7153,84,55,0.838766417,0.654761905,0.184004512
AST 191,EPE 174,6353,4877,89,52,0.767668818,0.584269663,0.183399155
PSY 100,AFS 113,9340,7717,42,27,0.826231263,0.642857143,0.183374121
PSY 100,AFS 114,9340,7717,42,27,0.826231263,0.642857143,0.183374121
AFS 212,AFS 111,227,219,55,43,0.964757709,0.781818182,0.182939527
UK  090,A-S 200,1523,750,42,13,0.492449114,0.30952381,0.182925304
MNG 332,MNG 291,108,87,53,33,0.805555556,0.622641509,0.182914046
ITA 101,AST 191,1271,1047,39,25,0.823760818,0.641025641,0.182735177
MA  137,CHE 109,1191,834,114,59,0.700251889,0.51754386,0.18270803
ANA 209,SOC 235,7405,5161,35,18,0.696961512,0.514285714,0.182675798
SOC 101,UK  090,8294,7209,217,149,0.869182542,0.686635945,0.182546597
ECO 201,SW  580,21728,18657,34,23,0.858661635,0.676470588,0.182191047
HIS 108,UK  090,4135,3416,132,85,0.826118501,0.643939394,0.182179107
PHY 231,CLA 135,6247,5243,35,23,0.839282856,0.657142857,0.182139999
MA  114,BIO 303,5272,3657,43,22,0.693664643,0.511627907,0.182036736
CHE 230,ASC 310,4910,3735,38,22,0.760692464,0.578947368,0.181745096
STA 381,PHY 241,1914,1660,35,24,0.867293626,0.685714286,0.18157934
ECO 202,CHE 104,6867,5616,55,35,0.817824377,0.636363636,0.181460741
FIN 300,NFS 346,2409,2215,42,31,0.919468659,0.738095238,0.181373421
CHE 230,BIO 350,8078,6177,60,35,0.764669473,0.583333333,0.181336139
MUS 302,MUS 271,485,407,38,25,0.839175258,0.657894737,0.181280521
ENG 211,ENG 333,1290,1058,36,23,0.820155039,0.638888889,0.18126615
CHI 101,WRD 110,326,290,48,34,0.889570552,0.708333333,0.181237219
UK  096,UK  120,251,190,33,19,0.756972112,0.575757576,0.181214536
MA  123,HMT 120,14776,10804,100,55,0.731185707,0.55,0.181185707
CS  101,A&S 100,4139,3488,65,43,0.842715632,0.661538462,0.18117717
ME  205,MA  193,2066,1854,74,53,0.897386254,0.716216216,0.181170037
SOC 101,UK  100,16625,14355,277,189,0.863458647,0.682310469,0.181148177
EM  313,BIO 208,2837,2061,55,30,0.726471625,0.545454545,0.18101708
EE  280,MA  193,2159,1622,135,77,0.751273738,0.57037037,0.180903367
PS  210,UK  201,4487,3803,36,24,0.847559617,0.666666667,0.18089295
EPE 174,UK  110,1541,1210,91,55,0.785204413,0.604395604,0.180808808
UKC 180,A&S 100,1015,901,58,41,0.887684729,0.706896552,0.180788177
CHE 107,GER 101,14885,10245,65,33,0.688276789,0.507692308,0.180584481
BIO 148,CS  101,9973,7667,51,30,0.768775694,0.588235294,0.1805404
MA  113,SPA 102,10821,7001,45,21,0.646982719,0.466666667,0.180316052
WRD 111,UK  090,9931,9238,36,27,0.930218508,0.75,0.180218508
MA  109,ENG 281,10125,6887,32,16,0.680197531,0.5,0.180197531
GEO 255,AST 191,643,520,35,22,0.808709176,0.628571429,0.180137747
ECO 391,SPA 102,10358,9504,61,45,0.917551651,0.737704918,0.179846733
AEC 305,EQM 105,739,611,34,22,0.826792963,0.647058824,0.17973414
CS  485G,MA  213,755,618,36,23,0.818543046,0.638888889,0.179654157
CHE 232,NFS 241,2176,1372,51,23,0.630514706,0.450980392,0.179534314
ACC 202,HMT 350,7405,6266,42,28,0.84618501,0.666666667,0.179518343
BIO 148,AEC 305,9856,7565,51,30,0.76755276,0.588235294,0.179317466
CS  221,CE  120,2164,1817,53,35,0.839648799,0.660377358,0.17927144
MGT 301,AEC 316,6972,6317,33,24,0.906052783,0.727272727,0.178780055
CIS 110,JPN 101,11084,9947,32,23,0.897419704,0.71875,0.178669704
ANT 160,A&S 100,11691,10503,200,144,0.898383372,0.72,0.178383372
CHE 232,MA  113,5918,4231,41,22,0.714937479,0.536585366,0.178352113
MA  114,CLA 135,5396,3660,52,26,0.678280208,0.5,0.178280208
MA  213,AST 192,7237,5546,34,20,0.766339643,0.588235294,0.178104349
MA  123,ABT 201,9919,7221,40,22,0.727996774,0.55,0.177996774
FIN 300,HMT 360,3569,3252,45,33,0.911179602,0.733333333,0.177846269
ECO 402,SPA 101,2142,1754,39,25,0.818860878,0.641025641,0.177835237
BIO 152,PHI 120,9781,7573,57,34,0.774256211,0.596491228,0.177764983
CHE 107,KHP 118,14501,9996,43,22,0.68933177,0.511627907,0.177703863
DHN 241,CS  101,1288,1067,63,41,0.828416149,0.650793651,0.177622498
AST 192,MA  111,3712,2684,121,66,0.723060345,0.545454545,0.177605799
BIO 152,ASC 101,5957,4573,122,72,0.767668289,0.590163934,0.177504355
STA 291,CHE 108,4751,3849,49,31,0.810145233,0.632653061,0.177492171
PLS 320,AEN 103,39,28,74,40,0.717948718,0.540540541,0.177408177
BIO 148,A&S 150,7723,6156,71,44,0.797099573,0.61971831,0.177381263
MA  113,UKC 130,4358,2833,55,26,0.650068839,0.472727273,0.177341566
ME  151,MA  110,1977,1651,228,150,0.835103692,0.657894737,0.177208956
ACC 202,AAD 350,5341,4563,31,21,0.854334394,0.677419355,0.176915039
PGY 412G,KHP 577,1862,1201,331,155,0.645005371,0.468277946,0.176727425
ECO 401,ANT 230,2300,1812,36,22,0.787826087,0.611111111,0.176714976
BIO 208,NFS 101,2669,2098,41,25,0.786062196,0.609756098,0.176306098
GEO 221,CIS 110,363,309,40,27,0.851239669,0.675,0.176239669
BIO 315,CHE 295,1856,1603,32,22,0.863685345,0.6875,0.176185345
ME  151,UK  101,2079,1719,126,82,0.826839827,0.650793651,0.176046176
FAM 251,GEO 160,2778,2503,40,29,0.901007919,0.725,0.176007919
MA  109,SPA 102,18673,12932,151,78,0.692550742,0.516556291,0.17599445
ACC 201,HMT 270,8968,5676,70,32,0.632917038,0.457142857,0.175774181
SPA 102,A&S 100,4081,3492,75,51,0.855672629,0.68,0.175672629
CHE 105,STA 200,7420,4913,74,36,0.66212938,0.486486486,0.175642894
NFS 101,MA  108R,3191,2933,39,29,0.919147603,0.743589744,0.175557859
ECO 391,AEC 309,5158,4753,63,47,0.921481194,0.746031746,0.175449448
PS  101,MA  108R,4283,3506,227,146,0.818585104,0.643171806,0.175413298
FIN 300,AEC 399,10024,8997,36,26,0.89754589,0.722222222,0.175323668
ECO 391,A&S 100,8491,7807,43,32,0.919444117,0.744186047,0.175258071
AN  300,MA  162,6454,5792,36,26,0.897427952,0.722222222,0.175205729
FIN 300,NFS 342,4062,3758,44,33,0.92516002,0.75,0.17516002
ACC 201,GEN 109,14331,9094,37,17,0.634568418,0.459459459,0.175108959
SPA 102,PHI 310,5019,4269,37,25,0.850567842,0.675675676,0.174892167
CS  215,MA  110,2794,2165,35,21,0.774874732,0.6,0.174874732
MA  111,B&E 201,6891,5911,41,28,0.857785517,0.682926829,0.174858688
MA  114,EES 220,4136,2886,65,34,0.697775629,0.523076923,0.174698706
HIS 109,UK  100,7968,6785,65,44,0.851531124,0.676923077,0.174608048
MUS 100,UK  090,8994,8279,63,47,0.920502557,0.746031746,0.174470811
MA  109,AAS 200,14999,10665,54,29,0.711047403,0.537037037,0.174010366
MA  111,EPE 174,10057,8348,96,63,0.830068609,0.65625,0.173818609
MKT 300,A&S 100,13320,12191,89,66,0.91524024,0.741573034,0.173667207
AST 192,JOU 101,3608,2605,31,17,0.722006652,0.548387097,0.173619555
COM 101,GEN 100,9372,7323,51,31,0.781370038,0.607843137,0.173526901
CHE 103,MA  123,4102,3147,32,19,0.767186738,0.59375,0.173436738
PHY 232,CS  335,2726,2231,31,20,0.81841526,0.64516129,0.17325397
ME  151,WRD 110,1199,970,162,103,0.809007506,0.635802469,0.173205037
MA  123,KHP 100,18176,13061,44,24,0.718584947,0.545454545,0.173130402
AST 192,FR  101,3748,2704,62,34,0.721451441,0.548387097,0.173064344
BIO 152,GWS 201,9172,7089,65,39,0.77289577,0.6,0.17289577
MA  320,MA  330,826,659,48,30,0.797820823,0.625,0.172820823
ANA 209,WRD 111,4768,3381,151,81,0.709102349,0.536423841,0.172678508
STA 381,CE  106,1903,1652,46,32,0.868102995,0.695652174,0.172450821
PSY 215,ENT 110,5225,4440,31,21,0.849760766,0.677419355,0.172341411
CHE 111,KHP 112,17217,12696,46,26,0.737410699,0.565217391,0.172193307
JOU 101,ENG 211,1082,896,32,21,0.828096118,0.65625,0.171846118
FOR 230,FOR 250,232,190,105,68,0.818965517,0.647619048,0.17134647
UK  090,FR  101,1563,772,31,10,0.493921945,0.322580645,0.1713413
MGT 301,AEC 320,8852,7984,52,38,0.901943064,0.730769231,0.171173833
PGY 206,CPH 203,2630,1972,38,22,0.749809886,0.578947368,0.170862518
PSY 311,FAM 352,2213,1948,31,22,0.88025305,0.709677419,0.170575631
STA 291,CHE 104,4770,3900,51,33,0.817610063,0.647058824,0.170551239
EDP 202,A&S 100,3648,3472,32,25,0.951754386,0.78125,0.170504386
PSY 440,SPA 202,528,458,33,23,0.867424242,0.696969697,0.170454545
BIO 150,PHI 130,2454,1843,31,18,0.751018745,0.580645161,0.170373584
LAS 201,MA  111,814,749,40,30,0.92014742,0.75,0.17014742
PHI 100,SOC 235,7635,6497,47,32,0.850949574,0.680851064,0.17009851
CHE 107,MA  112,11592,7924,74,38,0.683574879,0.513513514,0.170061366
ECO 202,ASC 310,10061,8072,68,43,0.802305934,0.632352941,0.169952993
TAD 140,CIS 110,1206,1099,58,43,0.911276949,0.74137931,0.169897638
MA  137,SOC 101,1941,1300,40,20,0.669757857,0.5,0.169757857
EQM 101,UK  090,599,501,45,30,0.83639399,0.666666667,0.169727323
PS  240,ENG 104,912,733,41,26,0.80372807,0.634146341,0.169581729
MA  123,FAM 251,15470,11003,48,26,0.711247576,0.541666667,0.169580909
BIO 303,MA  113,2962,2662,48,35,0.898717083,0.729166667,0.169550416
ANA 209,KHP 300,7312,5106,138,73,0.698304158,0.528985507,0.16931865
MA  109,GER 104,4062,2829,55,29,0.696454948,0.527272727,0.169182221
ABT 201,CHE 111,512,490,33,26,0.95703125,0.787878788,0.169152462
AN  300,RTM 345,3526,3152,40,29,0.8939308,0.725,0.1689308
COM 181,EPE 174,5166,4717,43,32,0.913085559,0.744186047,0.168899513
CHE 105,MA  112,17501,12134,385,202,0.69333181,0.524675325,0.168656485
BIO 152,EQM 105,4089,3318,56,36,0.811445341,0.642857143,0.168588198
ECO 202,HES 100,14157,11438,172,110,0.807939535,0.639534884,0.168404651
CS  115,SPA 101,4039,2757,35,18,0.682594702,0.514285714,0.168308987
MA  213,MNG 291,2441,1816,33,19,0.743957395,0.575757576,0.168199819
CHE 113,MA  110,11102,9580,95,66,0.862907584,0.694736842,0.168170742
CHE 111,ANA 109,13254,9975,65,38,0.752602988,0.584615385,0.167987603
HIS 301,HIS 320,1416,1221,36,25,0.862288136,0.694444444,0.167843691
BIO 148,A&S 100,8738,6719,346,208,0.768940261,0.601156069,0.167784192
ACC 201,GEO 255,7062,4508,34,16,0.638346078,0.470588235,0.167757842
SOC 180,WRD 110,747,656,38,27,0.878179384,0.710526316,0.167653068
MA  109,EPE 174,13908,9382,144,73,0.674575784,0.506944444,0.167631339
ANA 209,WRD 110,4854,3427,65,35,0.706015657,0.538461538,0.167554119
CHE 111,AMS 101,13266,9982,53,31,0.752449872,0.58490566,0.167544211
ECO 202,AAD 101,4334,3450,35,22,0.79603138,0.628571429,0.167459951
CHE 105,ANA 209,22917,15926,309,163,0.694942619,0.527508091,0.167434528
FIN 300,HMT 359,4774,4241,43,31,0.888353582,0.720930233,0.167423349
PSY 100,B&E 201,10448,8615,35,23,0.824559724,0.657142857,0.167416867
BIO 103,PLS 104,15388,12533,34,22,0.814465818,0.647058824,0.167406994
ECO 101,MA  111,1551,1235,62,39,0.796260477,0.629032258,0.167228219
PHY 211,MA  123,7102,6124,82,57,0.862292312,0.695121951,0.167170361
BIO 304,WRD 111,3332,2753,44,29,0.826230492,0.659090909,0.167139583
NFS 241,PHI 120,1212,1084,33,24,0.894389439,0.727272727,0.167116712
MA  109,MAT 120,18088,12511,61,32,0.691674038,0.524590164,0.167083874
MA  113,HIS 109,10733,6958,133,64,0.648281003,0.481203008,0.167077995
COM 287,A&S 100,2422,2253,38,29,0.930222956,0.763157895,0.167065061
FR  201,AST 192,2137,1946,39,29,0.910622368,0.743589744,0.167032624
SOC 101,KHP 107,18198,15720,33,23,0.86383119,0.696969697,0.166861493
ACC 201,MAT 114,14207,9039,98,46,0.636235658,0.469387755,0.166847903
PGY 206,CHE 197,5216,3975,42,25,0.762078221,0.595238095,0.166840126
NFS 241,GWS 200,1198,1071,33,24,0.893989983,0.727272727,0.166717256
ACC 201,EPE 174,10700,6687,48,22,0.624953271,0.458333333,0.166619938
CHE 113,GEN 200,3784,3250,39,27,0.858879493,0.692307692,0.1665718
EGR 102,MA  110,2409,2186,602,446,0.907430469,0.740863787,0.166566682
PHY 232,A&S 100,4695,3974,50,34,0.846432375,0.68,0.166432375
CME 220,MA  213,657,568,53,37,0.864535769,0.698113208,0.166422561
ECO 201,A&S 150,11084,9637,64,45,0.869451462,0.703125,0.166326462
A&S 101,UK  095,31,29,39,30,0.935483871,0.769230769,0.166253102
ANA 109,KHP 210,5240,4000,72,43,0.763358779,0.597222222,0.166136556
BIO 110,MUS 100,441,404,32,24,0.916099773,0.75,0.166099773
BIO 152,ENG 104,3831,2682,88,47,0.700078309,0.534090909,0.165987399
EE  280,MA  113,2180,1637,147,86,0.750917431,0.585034014,0.165883418
BIO 304,ASC 470,4186,3457,50,33,0.825848065,0.66,0.165848065
MA  123,AAS 200,13107,9546,32,18,0.728313115,0.5625,0.165813115
CHE 105,KHP 200,23368,16214,89,47,0.693854844,0.528089888,0.165764957
ECO 201,A&S 300,21879,18665,32,22,0.853101147,0.6875,0.165601147
BIO 155,HIS 108,8475,7662,46,34,0.904070796,0.739130435,0.164940362
MA  322,MA  341,2180,1625,31,18,0.745412844,0.580645161,0.164767683
BIO 102,MA  108R,4057,3259,299,191,0.803302933,0.638795987,0.164506947
ENG 332,ENG 481G,587,493,37,25,0.839863714,0.675675676,0.164188038
BIO 148,GER 101,10025,7713,38,23,0.769376559,0.605263158,0.164113401
ECO 391,AEC 311,4709,4333,41,31,0.920152899,0.756097561,0.164055338
CHE 105,KHP 127,23145,16044,51,27,0.693195075,0.529411765,0.16378331
CHE 111,MUS 130,8756,6403,37,21,0.731269986,0.567567568,0.163702419
BIO 103,A-S 130,12096,10041,48,32,0.830109127,0.666666667,0.16344246
PSY 100,MA  108R,9732,8218,580,395,0.844430744,0.681034483,0.163396261
PHY 211,KHP 319,5633,4839,46,32,0.859044914,0.695652174,0.16339274
BCH 401G,BIO 152,3345,2605,39,24,0.77877429,0.615384615,0.163389675
CHE 105,MA  110,20996,14872,2200,1199,0.708325395,0.545,0.163325395
AN  300,COM 325,6158,5549,42,31,0.901104255,0.738095238,0.163009017
ASC 101,UK  100,2324,1906,35,23,0.820137694,0.657142857,0.162994836
EQM 101,A&S 100,908,763,31,21,0.84030837,0.677419355,0.162889015
COM 181,MA  110,5173,4722,36,27,0.912816547,0.75,0.162816547
B&E 222,B&E 221,9,9,43,36,1,0.837209302,0.162790698
SPA 101,PLS 104,7201,6082,44,30,0.844604916,0.681818182,0.162786734
ANA 109,UK  101,4823,3743,489,300,0.776072984,0.613496933,0.162576051
MA  123,ECO 401,19008,13591,38,21,0.715014731,0.552631579,0.162383152
FIN 300,HMT 320,4224,3839,71,53,0.908854167,0.746478873,0.162375293
JPN 101,MA  113,909,734,31,20,0.807480748,0.64516129,0.162319458
MA  214,WRD 204,3969,2950,105,61,0.743260267,0.580952381,0.162307886
AST 192,A-H 105,3510,2531,34,19,0.721082621,0.558823529,0.162259092
ECO 201,FAM 390,23518,20140,85,59,0.856365337,0.694117647,0.16224769
ME  251,PHY 231,450,373,45,30,0.828888889,0.666666667,0.162222222
MA  110,AMS 250,4464,2859,46,22,0.640456989,0.47826087,0.16219612
ECO 202,EES 110,7809,6403,38,25,0.819951338,0.657894737,0.162056601
MA  110,KHP 107,4467,2859,46,22,0.640026864,0.47826087,0.161765994
PS  372,PS  465G,1254,1004,36,23,0.800637959,0.638888889,0.16174907
CHE 105,PSY 313,23531,16306,32,17,0.692958225,0.53125,0.161708225
ASC 101,UK  090,1452,1164,75,48,0.801652893,0.64,0.161652893
FOR 230,FOR 260,233,190,104,68,0.815450644,0.653846154,0.16160449
EGR 101,SOC 101,2581,2233,54,38,0.865168539,0.703703704,0.161464836
AST 191,MAT 114,8132,6395,32,20,0.78639941,0.625,0.16139941
MNG 332,MNG 303,220,186,38,26,0.845454545,0.684210526,0.161244019
MAS 201,WRD 111,675,564,43,29,0.835555556,0.674418605,0.161136951
CHE 230,ASC 101,6299,4972,78,49,0.78933164,0.628205128,0.161126512
CHE 230,BIO 308,6418,4967,31,19,0.773917108,0.612903226,0.161013882
MA  194,RUS 270,3571,2789,50,31,0.781013722,0.62,0.161013722
PGY 412G,KHP 415,1776,1088,93,42,0.612612613,0.451612903,0.160999709
MA  123,EES 170,4934,3613,49,28,0.73226591,0.571428571,0.160837339
CHE 105,A&S 300,21558,14962,60,32,0.694034697,0.533333333,0.160701364
CHE 107,KHP 210,14825,10205,72,38,0.68836425,0.527777778,0.160586472
BIO 103,IEC 120,15436,12582,55,36,0.815107541,0.654545455,0.160562086
CHE 103,CLA 135,3249,2471,55,33,0.760541705,0.6,0.160541705
CHE 105,CS  101,23377,16216,150,80,0.693673269,0.533333333,0.160339935
MA  193,CHE 110,2291,1585,79,42,0.691837625,0.53164557,0.160192056
EE  360,EE  211,629,537,62,43,0.853736089,0.693548387,0.160187702
PSY 215,PSY 302,3118,2643,32,22,0.847658756,0.6875,0.160158756
DHN 101,FAM 352,4406,4159,37,29,0.943940082,0.783783784,0.160156298
